1175318,27122,https://www.rakumachi.jp/data/images/property/03/68/61/84/41756099_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/81/38/06/41756100_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/91/86/60/41756101_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/33/74/70/41756102_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/44/45/41/41756103_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/86/83/44/41756104_x4y4.jpg,【平成29年8月築】大阪市西成区4096万2000円,大阪府大阪市西成区千本北２丁目地図を見る,地下鉄四つ橋線岸里駅徒歩8分南海線天下茶屋駅徒歩10分,4096万円,,,木造,2階建て,2017年08月（築2年）,166.76㎡,,4戸,,178.52㎡公簿,所有権,53.92㎡,宅地,市街化区域,近隣商業地域,80%,240%,,私道北4.00m私道西4.00m二方北14ｍ接道西7.8ｍ接道,賃貸中,相談,2019/03/10,2018/12/10,,17108987,ジェイワンキャピタル株式会社【http://www.joc2008.com/】,仲介
1155358,27122,,【平成29年7月築！】追焚機能・自動ロック有！北西角地！大阪市西成区千本北2売アパート,大阪府大阪市西成区千本北2地図を見る,地下鉄四つ橋線岸里駅徒歩8分,4096万円,,,木造,2階建て,2017年07月（築2年）,166.76㎡,1LDK×4戸,4戸,,178.52㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,240%,,公道北4.00m公道西4.00m,賃貸中,相談,2019/01/28,2018/10/30,,A5598,★自転車置場の土地4/19が付きます,仲介
1097464,27122,https://www.rakumachi.jp/data/images/property/08/99/33/26/35471862_x4y4.jpg,玉出駅より徒歩５分☆一棟マンション☆満室まであと２室,大阪府大阪市西成区玉出西地図を見る,地下鉄四つ橋線玉出駅徒歩5分南海線岸里玉出駅徒歩7分阪堺電気軌道阪堺線東玉出駅徒歩10分,1億2600万円,9.97%,"12,564,000円(1,047,000円/月)",鉄骨造,5階建て,1985年02月（築34年）,501.18㎡,1K×24戸店舗×３戸,27戸,,108.09㎡公簿,所有権,,宅地,市街化区域,準工業地域,80%,200%,,公道北6.00m公道西8.00m,賃貸中,相談,2018/04/25,2018/01/25,,FR1253,,仲介
1073739,27122,https://www.rakumachi.jp/data/images/property/00/89/19/51/30962466_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/86/30/93/30962467_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/68/55/48/30962468_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/52/25/49/30962469_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/12/08/78/30962470_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/29/80/08/30962471_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/92/65/92/30962472_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/21/61/24/30962473_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/72/43/69/30962474_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/29/20/74/30962475_x4y4.jpg,西成区ヴィラ玉出,大阪府大阪市西成区玉出西2丁目15-12地図を見る,地下鉄四つ橋線玉出駅徒歩5分南海線岸里玉出駅徒歩9分,1億4700万円,8.48%,"12,468,000円(1,039,000円/月)",鉄骨造,5階建て,1985年02月（築34年）,501.18㎡,1K×24戸店舗×3戸,27戸,,108.09㎡公簿,所有権,,宅地,市街化区域,準工業地域,80%,200%,,公道北6.00m公道西8.00m,賃貸中,相談,2019/01/07,2018/10/09,,,"準防火地域固都税(H28)：土地46,872円建物313,735円",仲介
1058406,27122,https://www.rakumachi.jp/data/images/property/03/31/72/35/32225198_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/73/05/50/32225199_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/19/76/42/32225200_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/95/27/45/32225201_x4y4.jpg,ixio1221室内改装済み！西成区潮路想定利回り約14.8％文化住宅,大阪府大阪市西成区潮路2丁目地図を見る,地下鉄四つ橋線岸里駅徒歩6分,1450万円,15.39%,"2,232,000円(186,000円/月)",木造,2階建て,1970年06月（築49年）,82.00㎡,2K×4戸,4戸,,52.00㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,,私道北2.90m,賃貸中,相談,2018/12/10,2018/09/11,,1221,,仲介
1058399,27122,https://www.rakumachi.jp/data/images/property/05/67/33/87/30622501_x4y4.jpg,ixio12224室中2室リフォーム済み！駅徒歩約6分西成区文化住宅,大阪府大阪市西成区千本北1丁目地図を見る,地下鉄四つ橋線岸里駅徒歩6分,1100万円,19.20%,"2,112,000円(176,000円/月)",木造,2階建て,1970年12月（築49年）,83.60㎡,2K×4戸,4戸,,51.60㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,,,賃貸中,相談,2018/12/10,2018/09/11,,1222,,仲介
1048996,27122,https://www.rakumachi.jp/data/images/property/05/29/30/27/30122103_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/91/52/30122104_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/51/21/03/30122105_x4y4.jpg,千本文化,大阪府大阪市西成区千本北地図を見る,地下鉄四つ橋線岸里駅徒歩6分南海汐見橋線西天下茶屋駅徒歩5分南海線天下茶屋駅徒歩10分,1200万円,18.10%,"2,172,000円(181,000円/月)",木造,2階建て,1970年12月（築49年）,83.63㎡,2K×4戸,,,51.66㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,200%,,,賃貸中,相談,2019/02/05,2018/11/07,,,,専属専任媒介
1048888,27122,https://www.rakumachi.jp/data/images/property/09/65/55/95/32073925_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/40/62/96/32073926_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/65/23/17/32073927_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/19/17/98/32073928_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/28/03/82/32073929_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/24/39/79/32073930_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/54/40/27/32073931_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/98/87/36/32073932_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/16/92/42/32073933_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/72/52/47/32073934_x4y4.jpg,潮路アパート,大阪府大阪市西成区潮路2-8-16地図を見る,地下鉄四つ橋線岸里駅徒歩6分南海線天下茶屋駅徒歩8分南海汐見橋線西天下茶屋駅徒歩6分,1450万円,15.39%,"2,232,000円(186,000円/月)",木造,2階建て,1970年06月（築49年）,82.46㎡,2K×4戸,4戸,無し,52.40㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,,私道北2.90m,賃貸中（満室）,相談,2019/02/05,2018/11/07,,,,専属専任媒介
939331,27122,https://www.rakumachi.jp/data/images/property/08/33/55/72/34249950_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/14/48/35/34249951_x4y4.jpg,【民泊向き立地】大阪市西成区1棟マンション,大阪府大阪市西成区天下茶屋2-5-21地図を見る,阪堺電気軌道阪堺線北天下茶屋駅徒歩1分地下鉄堺筋線天下茶屋駅徒歩6分阪堺電気軌道阪堺線松田町駅徒歩2分,5440万円,5.55%,"3,024,000円(252,000円/月)",鉄骨造,3階建て,2004年07月（築15年）,127.86㎡,1R×6戸民泊有り,6戸,駐車場無し,82.44㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,不要,,空室あり,即時,2018/11/18,2018/08/20,,0006,,専任媒介
696048,27122,https://www.rakumachi.jp/data/images/property/08/05/60/11/27706005_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/33/80/45/27706006_x4y4.jpg,ウィンヒルズ難波南,大阪府大阪市西成区花園北一丁目7-14地図を見る,地下鉄四つ橋線花園町駅徒歩5分,6億4800万円,5.96%,"38,670,000円(3,222,500円/月)",RC造,11階建て,2007年01月（築13年）,1382.64㎡,1K×70戸,70戸,,221.13㎡公簿,所有権,53.00㎡,宅地,市街化区域,商業地域,80%,600%,不要,公道西27.00m私道北5.00m,賃貸中,相談,2017/07/14,2017/04/15,,,,一般媒介
650273,27122,https://www.rakumachi.jp/data/images/property/01/62/91/31/25273808_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/42/20/69/25273809_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/64/94/53/25273810_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/00/51/74/25273811_x4y4.jpg,千本南戸建アパート,大阪府大阪市西成区千本南1-8-9地図を見る,地下鉄四つ橋線岸里駅徒歩7分南海線岸里玉出駅徒歩8分,790万円,16.00%,"1,248,000円(104,000円/月)",木造,2階建て,1926年01月（築94年）,66.00㎡,2K２K×22DK×１,,,52.76㎡公簿,所有権,,宅地,市街化区域,第一種低層住居専用地域,80%,200%,不要,公道南4.00m,賃貸中,即時,2018/09/22,2018/06/24,,,建物は未登記部分あり,専属専任媒介
566040,27122,https://www.rakumachi.jp/data/images/property/09/73/42/48/11817366_x4y4.jpg,【専任物件】大阪市西成区千本中（平成27年9月リフォーム済。スーパー近く・駅徒歩圏内で、生活便利。）,大阪府大阪市西成区千本中2丁目地図を見る,地下鉄四つ橋線岸里駅徒歩10分南海汐見橋線西天下茶屋駅徒歩12分南海線岸里玉出駅徒歩13分,1200万円,,,木造,2階建て,1978年08月（築41年）,64.80㎡,4DK,,,49.97㎡公簿,所有権,,宅地,市街化区域,準工業地域,80%,200%,不要,,所有者居住中,相談,2019/01/25,2018/10/27,,,ココストア・セブンイレブン徒歩3分、ミスギヤ・島忠ホームズ徒歩4分別途道路持分139.95㎡×1/14有,専属専任媒介
1549667,27122,https://www.rakumachi.jp/data/images/property/05/01/08/61/41927894_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/98/94/48/41927895_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/78/37/81/41927896_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/73/94/66/41927897_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/82/46/66/41927898_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/87/71/13/41927899_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/39/32/26/41927900_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/46/32/44/41927901_x4y4.jpg,ＲＣ♪駅近♪満室♪ファミリータイプ♪大規模修繕済み♪,大阪府大阪市西成区岸里地図を見る,南海線岸里玉出駅徒歩2分地下鉄四つ橋線岸里駅徒歩4分,2億9800万円,10.18%,"30,340,000円(2,528,333円/月)",RC造,7階建て,1972年08月（築47年）,1823.93㎡,ファミリータイプ,40戸,,338.45㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,不要,公道南11.00m公道東5.00m角地です,賃貸中（満室）,即時,2019/02/27,2018/11/29,,,,専任媒介
1549675,27122,https://www.rakumachi.jp/data/images/property/09/65/40/69/41927955_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/02/19/99/41927956_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/38/84/83/41927957_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/92/54/23/41927958_x4y4.jpg,駅近♪高稼働率♪生活至便♪商業地域♪,大阪府大阪市西成区地図を見る,地下鉄四つ橋線花園町駅徒歩3分地下鉄堺筋線天下茶屋駅徒歩7分南海線天下茶屋駅徒歩7分,1億3580万円,9.77%,"13,272,000円(1,106,000円/月)",鉄骨造,5階建て,1987年11月（築32年）,419.54㎡,1R×28戸,28戸,,113.41㎡公簿,所有権,,宅地,市街化区域,商業地域,80%,400%,不要,公道南5.00m,賃貸中,即時,2019/02/27,2018/11/29,,,,専任媒介
1571658,27123,https://www.rakumachi.jp/data/images/property/00/86/95/99/42504269_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/85/26/79/42504270_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/69/66/47/42504271_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/54/49/57/42504272_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/10/77/64/42504273_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/30/62/44/42504274_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/94/86/06/42504275_x4y4.jpg,新大阪駅徒歩圏内！好立地物件！,大阪府大阪市淀川区東三国1-10-3地図を見る,JR西日本東海道本線東淀川駅徒歩3分地下鉄御堂筋線東三国駅徒歩5分JR西日本東海道本線新大阪駅徒歩12分,2億4500万円,6.51%,"15,960,000円(1,330,000円/月)",鉄骨造,6階建て,1989年11月（築30年）,699.60㎡,,21戸,,220.41㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,,,賃貸中（満室）,相談,2019/01/24,2018/12/25,,,,専属専任媒介
1571647,27123,https://www.rakumachi.jp/data/images/property/08/82/46/49/42504205_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/80/98/81/42504206_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/94/94/86/42504207_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/40/01/34/42504208_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/20/83/41/42504209_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/01/37/90/42504210_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/78/74/75/42504211_x4y4.jpg,新大阪駅徒歩圏内！好立地物件！,大阪府大阪市淀川区東三国1-10-3地図を見る,JR西日本東海道本線東淀川駅徒歩3分地下鉄御堂筋線東三国駅徒歩5分JR西日本東海道本線新大阪駅徒歩12分,2億4500万円,6.51%,"15,960,000円(1,330,000円/月)",鉄骨造,6階建て,1989年11月（築30年）,699.60㎡,,21戸,,220.41㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,,,賃貸中（満室）,相談,2019/01/24,2018/12/25,,,,専属専任媒介
1570659,27123,https://www.rakumachi.jp/data/images/property/01/37/54/05/42478486_x4y4.jpg,〜★賃貸中★現状利回り8.1％★駐車場有★〜,大阪府大阪市淀川区田川北地図を見る,阪急京都本線十三駅徒歩13分阪急神戸本線神崎川駅徒歩13分JR西日本東海道本線塚本駅徒歩23分,4480万円,8.15%,"3,654,000円(304,500円/月)",鉄骨造,4階建て,1993年08月（築26年）,188.69㎡,,,,56.69㎡公簿,所有権,,宅地,市街化区域,準工業地域,60%,200%,不要,,賃貸中,相談,2019/01/26,2018/12/26,,000000182585076,,仲介
1568628,27123,https://www.rakumachi.jp/data/images/property/05/58/78/20/42416795_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/99/75/53/42416796_x4y4.jpg;https://www.rakumachi.jp/data/images/property/05/21/55/81/42416797_x4y4.jpg;https://www.rakumachi.jp/data/images/property/04/36/15/71/42416798_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/92/87/16/42416799_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/36/74/44/42416800_x4y4.jpg,●○●大阪市淀川区/平成築/阪急【三国駅】徒歩4分！,大阪府大阪市淀川区西三国地図を見る,阪急宝塚本線三国駅徒歩4分,7580万円,8.81%,"6,678,000円(556,500円/月)",鉄骨造,4階建て,1989年12月（築30年）,337.80㎡,,,,121.13㎡公簿,所有権,,,,,,,,,賃貸中,相談,2019/03/21,2018/12/21,,,,仲介
1567924,27123,https://www.rakumachi.jp/data/images/property/07/90/52/03/42418652_x4y4.jpg,★3WAYアクセス可能★月額81000円★オーナーチェンジ★,大阪府大阪市淀川区十三東地図を見る,阪急神戸本線十三駅徒歩9分阪急宝塚本線十三駅徒歩9分阪急京都本線十三駅徒歩9分,1090万円,8.91%,"972,000円(81,000円/月)",木造,2階建て,1973年09月（築46年）,62.76㎡,3K,,,30.11㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,不要,,賃貸中,相談,2019/01/26,2018/12/26,,000008182579045,,仲介
1567679,27123,https://www.rakumachi.jp/data/images/property/06/70/83/92/42407105_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/61/58/12/42407106_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/53/50/51/42407107_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/68/78/07/42407108_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/22/75/70/42407109_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/01/43/26/42407110_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/51/33/52/42407111_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/18/52/40/42407112_x4y4.jpg,★大阪市淀川区一棟アパート★平成29年9月建築★,大阪府大阪市淀川区三津屋南二丁目地図を見る,阪急神戸本線神崎川駅徒歩12分阪急神戸本線十三駅徒歩18分阪急宝塚本線十三駅徒歩18分,1億1590万円,7.05%,"8,172,000円(681,000円/月)",木造,3階建て,2017年09月（築2年）,321.21㎡,1K×12戸,12戸,,199.71㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,200%,不要,公道東5.40m公道南4.00m,賃貸中（満室）,相談,2019/03/21,2018/12/21,,,,仲介
1567582,27123,https://www.rakumachi.jp/data/images/property/06/52/13/88/42492349_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/85/56/66/42492350_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/60/72/34/42492351_x4y4.jpg,☆想定利回り5.7%！★JR西日本東海道本線「塚本」駅,大阪府大阪市淀川区塚本6丁目地図を見る,JR西日本東海道本線塚本駅徒歩6分,5900万円,5.69%,"3,360,000円(280,000円/月)",鉄骨造,4階建て,1988年04月（築31年）,347.91㎡,1K×6戸2LDK×2戸,8戸,有,122.01㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,200%,,公道北西5.45m,賃貸中,相談,2019/01/20,2018/12/25,,181207-006_ta,,仲介
1567453,27123,https://www.rakumachi.jp/data/images/property/09/89/07/89/42394368_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/58/42/34/42394369_x4y4.jpg,★現況11％以上★大阪市内★御堂筋線【東三国駅】徒歩7分★,大阪府大阪市淀川区東三国地図を見る,地下鉄御堂筋線東三国駅徒歩7分,2600万円,16.40%,"4,284,000円(357,000円/月)",鉄骨造,4階建て,1971年10月（築48年）,167.76㎡,1R×6戸、店舗×1プレハブ×1,8戸,,65.15㎡公簿,旧法賃借権,,宅地,市街化区域,第一種住居地域,80%,300%,不要,,賃貸中,相談,2019/01/26,2018/12/26,,000008182577140,,仲介
1567398,27123,,ガレージ2台空き塚本駅徒歩6分1棟マンション,大阪府大阪市淀川区塚本6丁目地図を見る,JR西日本東海道本線塚本駅徒歩6分,5900万円,5.69%,"3,360,000円(280,000円/月)",鉄骨造,4階建て,1988年04月（築31年）,347.91㎡,1K×6戸2DK×2戸,8戸,,122.01㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,200%,,,賃貸中,相談,2019/03/20,2018/12/20,,,,仲介
1566771,27123,https://www.rakumachi.jp/data/images/property/09/07/33/39/42472123_x4y4.jpg,☆利回り8.72％☆S造☆平成1年築☆塚本駅徒歩3分☆,大阪府大阪市淀川区地図を見る,JR西日本東海道本線塚本駅徒歩3分,3480万円値下げ,8.72%,"3,036,000円(253,000円/月)",鉄骨造,4階建て,1989年01月（築31年）,181.07㎡,1R×4戸1DK×1戸,6戸,,65.56㎡公簿,所有権,,宅地,市街化区域,商業地域,80%,400%,不要,,賃貸中,即時,2019/03/20,2018/12/24,,KK,,仲介
1566314,27123,https://www.rakumachi.jp/data/images/property/09/99/85/09/42369848_x4y4.jpg,大阪市淀川区塚本◆マンション,大阪府大阪市淀川区塚本地図を見る,JR西日本東海道本線塚本駅徒歩6分,5900万円,,,鉄骨造,4階建て,1988年04月（築31年）,347.91㎡,1K×6戸、2LDK×2戸,8戸,有,122.01㎡,所有権,,宅地,市街化区域,第一種住居地域,80%,200%,不要,公道北西5.40m一方,賃貸中,相談,2019/03/28,2018/12/28,,000000000015629,╋┿╋┿╋┿╋┿╋┿╋┿╋┿╋┿╋╂┼╂┼╂┼╂┼╂┼╂┼╂┼╂┼╂株式会社R-JAPANMAIL：toushi@r-japan.co.jpTEL：06-6315-5104営業時間：10：00〜20：00╂┼╂┼╂┼╂┼╂┼╂┼╂┼╂┼╂╋┿╋┿╋┿╋┿╋┿╋┿╋┿╋┿╋,仲介
1566253,27123,https://www.rakumachi.jp/data/images/property/01/98/06/58/42367902_x4y4.jpg,★表面利回り8.1％★ナカジマM2,大阪府大阪市淀川区田川北1-12-34地図を見る,阪急京都本線十三駅徒歩13分阪急神戸本線神崎川駅徒歩13分JR西日本東海道本線塚本駅徒歩13分,4480万円,8.15%,"3,654,000円(304,500円/月)",鉄骨造,4階建て,1993年08月（築26年）,188.69㎡,,8戸,,56.69㎡公簿,所有権,,,,,60%,200%,,公道北東5.40m4ｍ接面,賃貸中（満室）,相談,2019/01/18,2018/12/19,,,,仲介
1565377,27123,https://www.rakumachi.jp/data/images/property/03/73/81/97/42343159_x4y4.jpg,利回り16.2％☆御堂筋沿線☆東三国徒歩7分☆住居6＋店舗1,大阪府大阪市淀川区地図を見る,地下鉄御堂筋線東三国駅徒歩7分JR西日本東海道本線東淀川駅徒歩15分阪急宝塚本線三国駅徒歩19分,2600万円,16.20%,"4,212,000円(351,000円/月)",鉄骨造,3階建て,1971年10月（築48年）,167.76㎡,,8戸,無,65.15㎡公簿,旧法賃借権,,宅地,市街化区域,第一種低層住居専用地域,80%,300%,不要,,賃貸中,即時,2019/03/18,2018/12/18,,KK,,仲介
1564268,27123,https://www.rakumachi.jp/data/images/property/04/76/01/03/42318950_x4y4.jpg,利回り8.15％☆平成５年築☆S造☆満室☆トリプルアクセス,大阪府大阪市淀川区地図を見る,阪急京都本線十三駅徒歩13分阪急神戸本線神崎川駅徒歩13分JR西日本東海道本線塚本駅徒歩23分,4480万円,8.15%,"3,654,000円(304,500円/月)",鉄骨造,4階建て,1993年08月（築26年）,188.69㎡,,,,56.69㎡公簿,所有権,,宅地,市街化区域,準工業地域,60%,200%,不要,,賃貸中,即時,2019/03/17,2018/12/17,,KK,,仲介
1564023,27123,https://www.rakumachi.jp/data/images/property/07/79/91/23/42304136_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/05/27/87/42304137_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/93/67/70/42304138_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/60/43/28/42304139_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/36/11/05/42304140_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/21/41/15/42304141_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/23/73/16/42304142_x4y4.jpg,●○●平成築・鉄骨造・事務所・店舗@インベスターの方,大阪府大阪市淀川区西中島３丁目地図を見る,地下鉄御堂筋線西中島南方駅徒歩5分阪急京都本線南方駅徒歩5分,1億4000万円,8.04%,,鉄骨造,,1990年02月（築29年）,501.33㎡,,,,116.05㎡公簿,所有権,,,,,,,,,賃貸中,相談,2019/03/16,2018/12/16,,,,仲介
1563682,27123,https://www.rakumachi.jp/data/images/property/09/54/81/50/42479248_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/65/80/30/42479249_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/67/58/70/42479250_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/87/20/06/42479251_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/99/18/66/42479252_x4y4.jpg,●〇●”淀川区”商店街沿いの立地♪【十三駅】,大阪府大阪市淀川区十三東4地図を見る,阪急神戸本線十三駅徒歩9分,980万円,7.95%,"780,000円(65,000円/月)",木造,3階建て,1960年01月（築60年）,40.45㎡,2K,,,31.00㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,不要,,賃貸中,相談,2019/03/16,2018/12/24,,,,仲介
1563313,27123,https://www.rakumachi.jp/data/images/property/00/94/73/21/42283525_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/88/87/07/42283526_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/65/78/56/42283527_x4y4.jpg,大阪市淀川区賃貸中仲介,大阪府大阪市淀川区塚本地図を見る,JR西日本東海道本線塚本駅徒歩4分,1090万円,8.80%,"960,000円(80,000円/月)",木造,2階建て,1963年01月（築57年）,34.44㎡,1K×1戸,1戸,,21.98㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,80%,300%,不要,一方,賃貸中,相談,2019/01/26,2018/12/26,,000000182568895,,仲介
1560362,27123,https://www.rakumachi.jp/data/images/property/07/62/65/57/42210201_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/56/33/19/42210202_x4y4.jpg,"★外観塗装,外壁改修,ベランダ防水済★ドムール塚本",大阪府大阪市淀川区柏里3丁目13-7地図を見る,JR西日本東海道本線塚本駅徒歩3分,1億1000万円,8.41%,"9,251,000円(770,916円/月)",鉄骨造,5階建て,1986年01月（築34年）,458.78㎡,1R×2戸1DK×16戸店舗×１（約10坪）,19戸,,125.66㎡公簿,所有権,,宅地,市街化区域,第一種住居地域,60%,300%,,,賃貸中,,2019/01/14,2018/12/15,,,,仲介
1558640,27123,https://www.rakumachi.jp/data/images/property/01/11/19/03/42165731_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/96/32/95/42165732_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/57/38/74/42165733_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/30/16/73/42165734_x4y4.jpg,大阪市淀川区一棟マンション,大阪府大阪市淀川区西三国地図を見る,阪急宝塚本線三国駅徒歩4分,7580万円,8.81%,"6,684,080円(557,006円/月)",鉄骨造,4階建て,1989年12月（築30年）,337.80㎡,1R×6戸店舗・事務所×2戸,8戸,,121.13㎡公簿,所有権,,宅地,市街化区域,近隣商業地域,80%,300%,不要,公道北5.00m,賃貸中（満室）,相談,2019/01/09,2018/12/10,,,,仲介
1555899,27123,https://www.rakumachi.jp/data/images/property/09/92/65/04/42082455_x4y4.jpg;https://www.rakumachi.jp/data/images/property/06/38/16/34/42082456_x4y4.jpg;https://www.rakumachi.jp/data/images/property/03/03/04/80/42082457_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/65/63/86/42082458_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/40/42/54/42082459_x4y4.jpg;https://www.rakumachi.jp/data/images/property/01/65/53/14/42082460_x4y4.jpg,●○●大阪市淀川区/平成築/阪急【三国駅】徒歩4分！,大阪府大阪市淀川区西三国地図を見る,阪急宝塚本線三国駅徒歩4分,7580万円,8.81%,"6,678,000円(556,500円/月)",鉄骨造,4階建て,1989年12月（築30年）,337.80㎡,,,,121.13㎡公簿,所有権,,,,,,,,,賃貸中,相談,2019/03/06,2018/12/06,,,,仲介
1554559,27123,https://www.rakumachi.jp/data/images/property/00/65/50/80/42042458_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/75/05/76/42042459_x4y4.jpg;https://www.rakumachi.jp/data/images/property/08/80/08/33/42042460_x4y4.jpg;https://www.rakumachi.jp/data/images/property/00/75/96/44/42042461_x4y4.jpg;https://www.rakumachi.jp/data/images/property/07/97/99/58/42042462_x4y4.jpg;https://www.rakumachi.jp/data/images/property/09/38/28/23/42042463_x4y4.jpg;https://www.rakumachi.jp/data/images/property/02/15/91/64/42042464_x4y4.jpg,●○●[[大阪市内RC造]]初めての方もご相談ください。,大阪府大阪市淀川区東三国地図を見る,地下鉄御堂筋線東三国駅徒歩6分,1億450万円,6.99%,"7,312,908円(609,409円/月)",RC造,5階建て,1986年09月（築33年）,316.40㎡,,,,103.60㎡公簿,所有権,,,,,,,,,賃貸中,相談,2019/03/04,2018/12/04,,,EXEマンション,仲介
